feature_id,condition_rtn,bits_rtn,layer_rtn,corr_rtn,firing_rate_rtn,mean_activation_rtn,max_activation_rtn,active_rtn,survived_>0.9_rtn,damaged_<0.5_rtn,condition_prune,bits_prune,layer_prune,corr_prune,firing_rate_prune,mean_activation_prune,max_activation_prune,active_prune,survived_>0.9_prune,damaged_<0.5_prune,damage_rtn,damage_prune,rtn_survived,prune_survived,rtn_non_survived,prune_non_survived,rtn_damaged,prune_damaged,rtn_degraded,prune_degraded
25804,RTN INT6,6,4,0.9646671165416644,0.0016125801282051,0.0004707805400427,3.268371105194092,True,True,False,Magnitude pruning matched INT6,16,4,0.9644203744833189,0.0016125801282051,0.0004707805400427,3.268371105194092,True,True,False,0.03533288345833563,0.035579625516681146,True,True,False,False,False,False,False,False
25808,RTN INT6,6,4,0.8247825446061448,0.0011468349358974,0.0002480747342372,1.2355812788009644,True,False,False,Magnitude pruning matched INT6,16,4,0.829886658348411,0.0011468349358974,0.0002480747342372,1.2355812788009644,True,False,False,0.17521745539385525,0.17011334165158898,False,False,True,True,False,False,True,True
25814,RTN INT6,6,4,0.9470328924085376,0.0055939503205128,0.0020475259719368,2.8463151454925537,True,True,False,Magnitude pruning matched INT6,16,4,0.9602313488758012,0.0055939503205128,0.0020475259719368,2.8463151454925537,True,True,False,0.05296710759146239,0.039768651124198806,True,True,False,False,False,False,False,False
25815,RTN INT6,6,4,0.8665077409947285,0.0027744391025641,0.0006820829641909,1.3055477142333984,True,False,False,Magnitude pruning matched INT6,16,4,0.8734021112733641,0.0027744391025641,0.0006820829641909,1.3055477142333984,True,False,False,0.1334922590052715,0.1265978887266359,False,False,True,True,False,False,True,True
25816,RTN INT6,6,4,0.7477139843535113,0.0037760416666666,0.0012556244105769,1.226231813430786,True,False,False,Magnitude pruning matched INT6,16,4,0.8249231150386073,0.0037760416666666,0.0012556244105769,1.226231813430786,True,False,False,0.25228601564648867,0.17507688496139273,False,False,True,True,False,False,True,True
25829,RTN INT6,6,4,0.963916817909654,0.0013221153846153,0.0005465859765163,4.861147880554199,True,True,False,Magnitude pruning matched INT6,16,4,0.9619583842383002,0.0013221153846153,0.0005465859765163,4.861147880554199,True,True,False,0.036083182090346,0.03804161576169984,True,True,False,False,False,False,False,False
25836,RTN INT6,6,4,0.9509727509704692,0.0056991185897435,0.0017608857406183,4.120197296142578,True,True,False,Magnitude pruning matched INT6,16,4,0.9366175314892236,0.0056991185897435,0.0017608857406183,4.120197296142578,True,True,False,0.04902724902953082,0.06338246851077645,True,True,False,False,False,False,False,False
25843,RTN INT6,6,4,0.9637226334911134,0.0042317708333333,0.0014527769030955,2.795853614807129,True,True,False,Magnitude pruning matched INT6,16,4,0.9639895960593532,0.0042317708333333,0.0014527769030955,2.795853614807129,True,True,False,0.03627736650888658,0.03601040394064681,True,True,False,False,False,False,False,False
25844,RTN INT6,6,4,0.94731342323377,0.0029447115384615,0.0008268506872133,5.14446496963501,True,True,False,Magnitude pruning matched INT6,16,4,0.9267590876092549,0.0029447115384615,0.0008268506872133,5.14446496963501,True,True,False,0.05268657676623001,0.07324091239074515,True,True,False,False,False,False,False,False
25847,RTN INT6,6,4,0.9755734886174486,0.0120492788461538,0.0060982614710855,3.4793002605438232,True,True,False,Magnitude pruning matched INT6,16,4,0.9747167958857272,0.0120492788461538,0.0060982614710855,3.4793002605438232,True,True,False,0.024426511382551364,0.02528320411427276,True,True,False,False,False,False,False,False
25850,RTN INT6,6,4,0.7057426354675411,0.0377954727564102,0.005882909431164,1.444707989692688,True,False,False,Magnitude pruning matched INT6,16,4,0.7579190115129613,0.0377954727564102,0.005882909431164,1.444707989692688,True,False,False,0.2942573645324589,0.24208098848703874,False,False,True,True,False,False,True,True
25856,RTN INT6,6,4,0.9917448860747162,0.0013371394230769,0.0007497144976439,9.68122673034668,True,True,False,Magnitude pruning matched INT6,16,4,0.9896452108707278,0.0013371394230769,0.0007497144976439,9.68122673034668,True,True,False,0.008255113925283775,0.010354789129272235,True,True,False,False,False,False,False,False
25873,RTN INT6,6,4,0.865502762237212,0.0020232371794871,0.000440647049198,1.3427019119262695,True,False,False,Magnitude pruning matched INT6,16,4,0.8531045098916794,0.0020232371794871,0.000440647049198,1.3427019119262695,True,False,False,0.134497237762788,0.1468954901083206,False,False,True,True,False,False,True,True
25874,RTN INT6,6,4,0.8984861925946322,0.0021384214743589,0.0005611791406782,5.917558193206787,True,False,False,Magnitude pruning matched INT6,16,4,0.9151455129795064,0.0021384214743589,0.0005611791406782,5.917558193206787,True,True,False,0.10151380740536775,0.08485448702049359,False,True,True,False,False,False,True,False
25891,RTN INT6,6,4,0.827453233778323,0.0012720352564102,0.0002247309267449,0.9219048023223876,True,False,False,Magnitude pruning matched INT6,16,4,0.8101719495492202,0.0012720352564102,0.0002247309267449,0.9219048023223876,True,False,False,0.17254676622167697,0.18982805045077977,False,False,True,True,False,False,True,True
25892,RTN INT6,6,4,0.7889810642647354,0.0035206330128205,0.0006053310448829,1.5162620544433594,True,False,False,Magnitude pruning matched INT6,16,4,0.7989804506464899,0.0035206330128205,0.0006053310448829,1.5162620544433594,True,False,False,0.21101893573526465,0.20101954935351007,False,False,True,True,False,False,True,True
25926,RTN INT6,6,4,0.9207534994473426,0.0061247996794871,0.0012773765551033,1.7056968212127686,True,True,False,Magnitude pruning matched INT6,16,4,0.9075134533658332,0.0061247996794871,0.0012773765551033,1.7056968212127686,True,True,False,0.07924650055265736,0.09248654663416678,True,True,False,False,False,False,False,False
25930,RTN INT6,6,4,0.963028200022356,0.0200470753205128,0.0110535928582509,4.582400798797607,True,True,False,Magnitude pruning matched INT6,16,4,0.9482197038623096,0.0200470753205128,0.0110535928582509,4.582400798797607,True,True,False,0.03697179997764399,0.05178029613769042,True,True,False,False,False,False,False,False
25942,RTN INT6,6,4,0.9822395412407154,0.0105869391025641,0.0052135520020666,4.680033206939697,True,True,False,Magnitude pruning matched INT6,16,4,0.979915099193784,0.0105869391025641,0.0052135520020666,4.680033206939697,True,True,False,0.01776045875928456,0.020084900806216055,True,True,False,False,False,False,False,False
25943,RTN INT6,6,4,0.9126216346922432,0.0080979567307692,0.0022815520346809,3.893590450286865,True,True,False,Magnitude pruning matched INT6,16,4,0.911055261630778,0.0080979567307692,0.0022815520346809,3.893590450286865,True,True,False,0.08737836530775678,0.08894473836922201,True,True,False,False,False,False,False,False
25944,RTN INT6,6,4,0.9387369956429544,0.0044771634615384,0.001484227955389,2.691830635070801,True,True,False,Magnitude pruning matched INT6,16,4,0.9364834874217736,0.0044771634615384,0.001484227955389,2.691830635070801,True,True,False,0.06126300435704557,0.06351651257822644,True,True,False,False,False,False,False,False
25947,RTN INT6,6,4,0.98380322137901,0.0021634615384615,0.0009811958674198,5.120481491088867,True,True,False,Magnitude pruning matched INT6,16,4,0.9763740088594784,0.0021634615384615,0.0009811958674198,5.120481491088867,True,True,False,0.016196778620990004,0.02362599114052155,True,True,False,False,False,False,False,False
25964,RTN INT6,6,4,0.9666563112506544,0.0017227564102564,0.0009445013806749,3.5588178634643555,True,True,False,Magnitude pruning matched INT6,16,4,0.9632021405378236,0.0017227564102564,0.0009445013806749,3.5588178634643555,True,True,False,0.03334368874934557,0.0367978594621764,True,True,False,False,False,False,False,False
25968,RTN INT6,6,4,0.977214717928748,0.0026542467948717,0.0008368585297527,5.252654552459717,True,True,False,Magnitude pruning matched INT6,16,4,0.9730739685992048,0.0026542467948717,0.0008368585297527,5.252654552459717,True,True,False,0.022785282071251967,0.026926031400795192,True,True,False,False,False,False,False,False
25970,RTN INT6,6,4,0.9917944457496516,0.0018479567307692,0.0013659531498351,5.364480018615723,True,True,False,Magnitude pruning matched INT6,16,4,0.993660114905905,0.0018479567307692,0.0013659531498351,5.364480018615723,True,True,False,0.008205554250348412,0.006339885094094999,True,True,False,False,False,False,False,False
25971,RTN INT6,6,4,0.996805059636895,0.0015574919871794,0.0016939167843725,12.498003005981444,True,True,False,Magnitude pruning matched INT6,16,4,0.9948732074512636,0.0015574919871794,0.0016939167843725,12.498003005981444,True,True,False,0.00319494036310497,0.005126792548736381,True,True,False,False,False,False,False,False
25973,RTN INT6,6,4,0.9936159964380296,0.0012770432692307,0.000708358347989,8.676351547241211,True,True,False,Magnitude pruning matched INT6,16,4,0.993222091791302,0.0012770432692307,0.000708358347989,8.676351547241211,True,True,False,0.006384003561970442,0.006777908208697947,True,True,False,False,False,False,False,False
25979,RTN INT6,6,4,0.932525225272866,0.0106520432692307,0.0049678848056385,2.219616174697876,True,True,False,Magnitude pruning matched INT6,16,4,0.9290332298857344,0.0106520432692307,0.0049678848056385,2.219616174697876,True,True,False,0.06747477472713403,0.07096677011426555,True,True,False,False,False,False,False,False
25981,RTN INT6,6,4,0.8866272939940824,0.0258313301282051,0.0044207035271355,1.1695735454559326,True,False,False,Magnitude pruning matched INT6,16,4,0.848357687585316,0.0258313301282051,0.0044207035271355,1.1695735454559326,True,False,False,0.11337270600591765,0.15164231241468396,False,False,True,True,False,False,True,True
25992,RTN INT6,6,4,0.9055868067270294,0.012920673076923,0.002935888357341,2.1118714809417725,True,True,False,Magnitude pruning matched INT6,16,4,0.8945216915878492,0.012920673076923,0.002935888357341,2.1118714809417725,True,False,False,0.0944131932729706,0.10547830841215078,True,False,False,True,False,False,False,True
25994,RTN INT6,6,4,0.7915686225233854,0.0906800881410256,0.0122859354096596,0.8841203451156616,True,False,False,Magnitude pruning matched INT6,16,4,0.7998292663313012,0.0906800881410256,0.0122859354096596,0.8841203451156616,True,False,False,0.20843137747661455,0.20017073366869875,False,False,True,True,False,False,True,True
25995,RTN INT6,6,4,0.9401091151839288,0.0012119391025641,0.0006749942161453,1.912215232849121,True,True,False,Magnitude pruning matched INT6,16,4,0.9209736357762324,0.0012119391025641,0.0006749942161453,1.912215232849121,True,True,False,0.05989088481607119,0.07902636422376763,True,True,False,False,False,False,False,False
25997,RTN INT6,6,4,0.988625925089026,0.0040464743589743,0.0025512352242516,8.082576751708984,True,True,False,Magnitude pruning matched INT6,16,4,0.9844514393040332,0.0040464743589743,0.0025512352242516,8.082576751708984,True,True,False,0.011374074910973975,0.015548560695966773,True,True,False,False,False,False,False,False
25999,RTN INT6,6,4,0.5094156666739215,0.003525641025641,0.0006290676102089,1.3285751342773438,True,False,False,Magnitude pruning matched INT6,16,4,0.5544118477141691,0.003525641025641,0.0006290676102089,1.3285751342773438,True,False,False,0.49058433332607854,0.44558815228583093,False,False,True,True,False,False,True,True
26001,RTN INT6,6,4,0.9672865649867862,0.0020783253205128,0.0006292483987262,7.802469730377197,True,True,False,Magnitude pruning matched INT6,16,4,0.9666299853323258,0.0020783253205128,0.0006292483987262,7.802469730377197,True,True,False,0.032713435013213776,0.0333700146676742,True,True,False,False,False,False,False,False
26003,RTN INT6,6,4,0.9361367545132924,0.0041816907051282,0.0012696681072553,3.080406665802002,True,True,False,Magnitude pruning matched INT6,16,4,0.9196951069607816,0.0041816907051282,0.0012696681072553,3.080406665802002,True,True,False,0.06386324548670763,0.0803048930392184,True,True,False,False,False,False,False,False
26013,RTN INT6,6,4,0.8047701761423374,0.011728766025641,0.0027531071336199,2.568598985671997,True,False,False,Magnitude pruning matched INT6,16,4,0.8271134630675365,0.011728766025641,0.0027531071336199,2.568598985671997,True,False,False,0.19522982385766263,0.17288653693246347,False,False,True,True,False,False,True,True
26020,RTN INT6,6,4,0.9683285646686092,0.0018629807692307,0.0011980130256583,6.315844058990479,True,True,False,Magnitude pruning matched INT6,16,4,0.9622827765495052,0.0018629807692307,0.0011980130256583,6.315844058990479,True,True,False,0.03167143533139083,0.037717223450494775,True,True,False,False,False,False,False,False
26025,RTN INT6,6,4,0.990155975941389,0.0017477964743589,0.0008613682728117,7.894538402557373,True,True,False,Magnitude pruning matched INT6,16,4,0.9879811268763612,0.0017477964743589,0.0008613682728117,7.894538402557373,True,True,False,0.009844024058610956,0.012018873123638807,True,True,False,False,False,False,False,False
26034,RTN INT6,6,4,0.7251896714747702,0.0220602964743589,0.005936705061527,2.798762798309326,True,False,False,Magnitude pruning matched INT6,16,4,0.7891377578509402,0.0220602964743589,0.005936705061527,2.798762798309326,True,False,False,0.2748103285252298,0.2108622421490598,False,False,True,True,False,False,True,True
26035,RTN INT6,6,4,0.9516273404776509,0.0061648637820512,0.0020422836849227,2.741356611251831,True,True,False,Magnitude pruning matched INT6,16,4,0.938588642605252,0.0061648637820512,0.0020422836849227,2.741356611251831,True,True,False,0.04837265952234915,0.06141135739474801,True,True,False,False,False,False,False,False
26041,RTN INT6,6,4,0.7694734219757919,0.0013271233974358,0.0002316816178604,0.8570716381072998,True,False,False,Magnitude pruning matched INT6,16,4,0.7189577453045799,0.0013271233974358,0.0002316816178604,0.8570716381072998,True,False,False,0.23052657802420806,0.2810422546954201,False,False,True,True,False,False,True,True
26044,RTN INT6,6,4,0.9981203163709969,0.0011017628205128,0.0033592133460423,13.650572776794434,True,True,False,Magnitude pruning matched INT6,16,4,0.9985574320886856,0.0011017628205128,0.0033592133460423,13.650572776794434,True,True,False,0.0018796836290031482,0.001442567911314363,True,True,False,False,False,False,False,False
26045,RTN INT6,6,4,0.3317691582933379,0.0032001201923076,0.0007797113733175,1.100855827331543,True,False,True,Magnitude pruning matched INT6,16,4,0.5506284388453676,0.0032001201923076,0.0007797113733175,1.100855827331543,True,False,False,0.668230841706662,0.4493715611546324,False,False,True,True,True,False,False,True
26052,RTN INT6,6,4,0.921027675072968,0.00625,0.001899123750627,2.85078239440918,True,True,False,Magnitude pruning matched INT6,16,4,0.9348000781369682,0.00625,0.001899123750627,2.85078239440918,True,True,False,0.07897232492703199,0.0651999218630318,True,True,False,False,False,False,False,False
26054,RTN INT6,6,4,0.8868116740136315,0.0059895833333333,0.0018010303258704,4.970807552337647,True,False,False,Magnitude pruning matched INT6,16,4,0.8845144793432188,0.0059895833333333,0.0018010303258704,4.970807552337647,True,False,False,0.11318832598636852,0.1154855206567812,False,False,True,True,False,False,True,True
26056,RTN INT6,6,4,0.8295455745530139,0.2138822115384615,0.0424531357606144,1.123730182647705,True,False,False,Magnitude pruning matched INT6,16,4,0.8100413142680336,0.2138822115384615,0.0424531357606144,1.123730182647705,True,False,False,0.17045442544698608,0.1899586857319664,False,False,True,True,False,False,True,True
26057,RTN INT6,6,4,0.7856192943339676,0.0078275240384615,0.0022985754630122,3.9239110946655273,True,False,False,Magnitude pruning matched INT6,16,4,0.777165395503021,0.0078275240384615,0.0022985754630122,3.9239110946655273,True,False,False,0.2143807056660324,0.222834604496979,False,False,True,True,False,False,True,True
26061,RTN INT6,6,4,0.7634632285203448,0.0021885016025641,0.0005054106303036,1.6746459007263184,True,False,False,Magnitude pruning matched INT6,16,4,0.6585862806430897,0.0021885016025641,0.0005054106303036,1.6746459007263184,True,False,False,0.23653677147965524,0.34141371935691034,False,False,True,True,False,False,True,True
26065,RTN INT6,6,4,0.9797996276013142,0.0019180689102564,0.0009213392151137,5.047181606292725,True,True,False,Magnitude pruning matched INT6,16,4,0.9662161771651766,0.0019180689102564,0.0009213392151137,5.047181606292725,True,True,False,0.020200372398685773,0.033783822834823396,True,True,False,False,False,False,False,False
26070,RTN INT6,6,4,0.9559105551986982,0.0350260416666666,0.0104300989993274,2.093909978866577,True,True,False,Magnitude pruning matched INT6,16,4,0.9529387597451958,0.0350260416666666,0.0104300989993274,2.093909978866577,True,True,False,0.044089444801301836,0.04706124025480418,True,True,False,False,False,False,False,False
26073,RTN INT6,6,4,0.9930091825701168,0.0023387419871794,0.0019388819155163,6.764890670776367,True,True,False,Magnitude pruning matched INT6,16,4,0.9924526206445922,0.0023387419871794,0.0019388819155163,6.764890670776367,True,True,False,0.006990817429883167,0.007547379355407835,True,True,False,False,False,False,False,False
26075,RTN INT6,6,4,0.9783890524783064,0.0078375400641025,0.0055662636803343,4.972751140594482,True,True,False,Magnitude pruning matched INT6,16,4,0.97867866374831,0.0078375400641025,0.0055662636803343,4.972751140594482,True,True,False,0.02161094752169357,0.02132133625168997,True,True,False,False,False,False,False,False
26078,RTN INT6,6,4,0.9646646506035323,0.0102764423076923,0.0035451481635204,2.8921117782592773,True,True,False,Magnitude pruning matched INT6,16,4,0.9612494156536242,0.0102764423076923,0.0035451481635204,2.8921117782592773,True,True,False,0.03533534939646765,0.038750584346375794,True,True,False,False,False,False,False,False
26079,RTN INT6,6,4,0.9115261214309582,0.0095102163461538,0.0025845369285282,2.600019931793213,True,True,False,Magnitude pruning matched INT6,16,4,0.8863812076351825,0.0095102163461538,0.0025845369285282,2.600019931793213,True,False,False,0.08847387856904176,0.11361879236481753,True,False,False,True,False,False,False,True
26109,RTN INT6,6,4,0.9675218114236646,0.0016476362179487,0.0004057142408922,3.8943493366241455,True,True,False,Magnitude pruning matched INT6,16,4,0.9463855495505888,0.0016476362179487,0.0004057142408922,3.8943493366241455,True,True,False,0.03247818857633544,0.053614450449411155,True,True,False,False,False,False,False,False
26114,RTN INT6,6,4,0.7687002448098693,0.0012720352564102,0.0001945032520243,1.1241950988769531,True,False,False,Magnitude pruning matched INT6,16,4,0.7856082598140663,0.0012720352564102,0.0001945032520243,1.1241950988769531,True,False,False,0.23129975519013068,0.21439174018593365,False,False,True,True,False,False,True,True
26116,RTN INT6,6,4,0.969117844766624,0.0186548477564102,0.0116923032680717,3.4256386756896973,True,True,False,Magnitude pruning matched INT6,16,4,0.9733919113605004,0.0186548477564102,0.0116923032680717,3.4256386756896973,True,True,False,0.030882155233376007,0.026608088639499594,True,True,False,False,False,False,False,False
26127,RTN INT6,6,4,0.7271852706758781,0.0118639823717948,0.0024647718808876,1.2325687408447266,True,False,False,Magnitude pruning matched INT6,16,4,0.779560298064332,0.0118639823717948,0.0024647718808876,1.2325687408447266,True,False,False,0.2728147293241219,0.22043970193566798,False,False,True,True,False,False,True,True
26129,RTN INT6,6,4,0.9222280854524746,0.0055388621794871,0.0011939571686805,2.822150945663452,True,True,False,Magnitude pruning matched INT6,16,4,0.9059821292908984,0.0055388621794871,0.0011939571686805,2.822150945663452,True,True,False,0.07777191454752541,0.09401787070910161,True,True,False,False,False,False,False,False
26138,RTN INT6,6,4,0.8532054236704981,0.0121544471153846,0.0019190423292084,0.9652985334396362,True,False,False,Magnitude pruning matched INT6,16,4,0.857660512588961,0.0121544471153846,0.0019190423292084,0.9652985334396362,True,False,False,0.14679457632950188,0.14233948741103897,False,False,True,True,False,False,True,True
26150,RTN INT6,6,4,0.7771739411684243,0.0800480769230769,0.0275822531008042,3.50440526008606,True,False,False,Magnitude pruning matched INT6,16,4,0.8212132528840358,0.0800480769230769,0.0275822531008042,3.50440526008606,True,False,False,0.2228260588315757,0.1787867471159642,False,False,True,True,False,False,True,True
26162,RTN INT6,6,4,0.8256688293921608,0.0084585336538461,0.0032774556402821,3.982589721679688,True,False,False,Magnitude pruning matched INT6,16,4,0.8009807941264186,0.0084585336538461,0.0032774556402821,3.982589721679688,True,False,False,0.1743311706078392,0.19901920587358135,False,False,True,True,False,False,True,True
26165,RTN INT6,6,4,0.97795016624124,0.0050230368589743,0.0029922381028509,5.238836288452148,True,True,False,Magnitude pruning matched INT6,16,4,0.9726919788621649,0.0050230368589743,0.0029922381028509,5.238836288452148,True,True,False,0.022049833758760018,0.027308021137835148,True,True,False,False,False,False,False,False
26169,RTN INT6,6,4,0.9547961516715078,0.0043669871794871,0.001686134086683,2.422367572784424,True,True,False,Magnitude pruning matched INT6,16,4,0.950732472767574,0.0043669871794871,0.001686134086683,2.422367572784424,True,True,False,0.045203848328492224,0.049267527232426,True,True,False,False,False,False,False,False
26172,RTN INT6,6,4,0.984993541005634,0.0022636217948717,0.001519115236946,4.1584296226501465,True,True,False,Magnitude pruning matched INT6,16,4,0.9827410187875868,0.0022636217948717,0.001519115236946,4.1584296226501465,True,True,False,0.015006458994366034,0.017258981212413205,True,True,False,False,False,False,False,False
26184,RTN INT6,6,4,0.8430928017602334,0.1005558894230769,0.0294984425197188,3.8708016872406006,True,False,False,Magnitude pruning matched INT6,16,4,0.8715445739805464,0.1005558894230769,0.0294984425197188,3.8708016872406006,True,False,False,0.15690719823976662,0.1284554260194536,False,False,True,True,False,False,True,True
26186,RTN INT6,6,4,0.9955424162682864,0.0079326923076923,0.0133531248946196,5.206971168518066,True,True,False,Magnitude pruning matched INT6,16,4,0.9957269305077016,0.0079326923076923,0.0133531248946196,5.206971168518066,True,True,False,0.004457583731713566,0.0042730694922984425,True,True,False,False,False,False,False,False
26192,RTN INT6,6,4,0.8743024018971254,0.004131610576923,0.0007553944402995,1.1164617538452148,True,False,False,Magnitude pruning matched INT6,16,4,0.7962149237408657,0.004131610576923,0.0007553944402995,1.1164617538452148,True,False,False,0.12569759810287462,0.20378507625913433,False,False,True,True,False,False,True,True
26196,RTN INT6,6,4,0.6845096974566983,0.0021885016025641,0.0003661468777304,0.9244409203529358,True,False,False,Magnitude pruning matched INT6,16,4,0.7071247770736918,0.0021885016025641,0.0003661468777304,0.9244409203529358,True,False,False,0.3154903025433017,0.2928752229263082,False,False,True,True,False,False,True,True
26201,RTN INT6,6,4,0.9935881499586328,0.0016376201923076,0.0018384464685088,6.929015159606934,True,True,False,Magnitude pruning matched INT6,16,4,0.9912637913096822,0.0016376201923076,0.0018384464685088,6.929015159606934,True,True,False,0.00641185004136724,0.00873620869031777,True,True,False,False,False,False,False,False
26207,RTN INT6,6,4,0.9756483666890082,0.0031600560897435,0.0053241969768304,7.300689697265625,True,True,False,Magnitude pruning matched INT6,16,4,0.9897334824656556,0.0031600560897435,0.0053241969768304,7.300689697265625,True,True,False,0.02435163331099177,0.010266517534344377,True,True,False,False,False,False,False,False
26208,RTN INT6,6,4,0.993611811165003,0.0019481169871794,0.0012460084500698,8.569798469543457,True,True,False,Magnitude pruning matched INT6,16,4,0.9831078165934624,0.0019481169871794,0.0012460084500698,8.569798469543457,True,True,False,0.006388188834997033,0.016892183406537642,True,True,False,False,False,False,False,False
26215,RTN INT6,6,4,0.9275708667565288,0.0086688701923076,0.0015215165217598,2.3401553630828857,True,True,False,Magnitude pruning matched INT6,16,4,0.923717174124748,0.0086688701923076,0.0015215165217598,2.3401553630828857,True,True,False,0.07242913324347122,0.07628282587525204,True,True,False,False,False,False,False,False
26230,RTN INT6,6,4,0.7785524083494653,0.0138221153846153,0.0027511384388885,3.729371070861816,True,False,False,Magnitude pruning matched INT6,16,4,0.7743196270323508,0.0138221153846153,0.0027511384388885,3.729371070861816,True,False,False,0.22144759165053474,0.2256803729676492,False,False,True,True,False,False,True,True
26241,RTN INT6,6,4,0.935814904747002,0.0058443509615384,0.0014388630656191,3.35308575630188,True,True,False,Magnitude pruning matched INT6,16,4,0.9237283331739506,0.0058443509615384,0.0014388630656191,3.35308575630188,True,True,False,0.06418509525299798,0.07627166682604936,True,True,False,False,False,False,False,False
26244,RTN INT6,6,4,0.981238839727021,0.0029747596153846,0.0011243531802812,6.552012920379639,True,True,False,Magnitude pruning matched INT6,16,4,0.9849239863085456,0.0029747596153846,0.0011243531802812,6.552012920379639,True,True,False,0.018761160272979027,0.015076013691454393,True,True,False,False,False,False,False,False
26257,RTN INT6,6,4,0.6637175904380741,0.0660807291666666,0.0228193870590378,2.545145034790039,True,False,False,Magnitude pruning matched INT6,16,4,0.7930667775414414,0.0660807291666666,0.0228193870590378,2.545145034790039,True,False,False,0.3362824095619259,0.2069332224585586,False,False,True,True,False,False,True,True
26261,RTN INT6,6,4,0.9500788462619344,0.0114883814102564,0.0047775032649485,2.2007060050964355,True,True,False,Magnitude pruning matched INT6,16,4,0.9046642518972458,0.0114883814102564,0.0047775032649485,2.2007060050964355,True,True,False,0.049921153738065605,0.09533574810275425,True,True,False,False,False,False,False,False
26275,RTN INT6,6,4,0.9505083193024216,0.1971504407051282,0.1948425985830955,5.856889724731445,True,True,False,Magnitude pruning matched INT6,16,4,0.9570597597047352,0.1971504407051282,0.1948425985830955,5.856889724731445,True,True,False,0.049491680697578366,0.042940240295264775,True,True,False,False,False,False,False,False
26278,RTN INT6,6,4,0.7717798813137347,0.0101812900641025,0.0025656672878166,2.628389835357666,True,False,False,Magnitude pruning matched INT6,16,4,0.870181210667797,0.0101812900641025,0.0025656672878166,2.628389835357666,True,False,False,0.22822011868626535,0.12981878933220303,False,False,True,True,False,False,True,True
26297,RTN INT6,6,4,0.9921652356850452,0.001191907051282,0.0010334727187187,6.711912155151367,True,True,False,Magnitude pruning matched INT6,16,4,0.989970273484568,0.001191907051282,0.0010334727187187,6.711912155151367,True,True,False,0.007834764314954779,0.010029726515431991,True,True,False,False,False,False,False,False
26311,RTN INT6,6,4,0.9661775005907034,0.0126953125,0.0052228883422242,2.751509428024292,True,True,False,Magnitude pruning matched INT6,16,4,0.9540108565441808,0.0126953125,0.0052228883422242,2.751509428024292,True,True,False,0.0338224994092966,0.04598914345581917,True,True,False,False,False,False,False,False
26312,RTN INT6,6,4,0.9870565122593246,0.0010767227564102,0.0009203744291041,6.701459884643555,True,True,False,Magnitude pruning matched INT6,16,4,0.9851113436116008,0.0010767227564102,0.0009203744291041,6.701459884643555,True,True,False,0.012943487740675441,0.014888656388399202,True,True,False,False,False,False,False,False
26319,RTN INT6,6,4,0.9600145504559522,0.0079477163461538,0.0025095328267735,2.6092123985290527,True,True,False,Magnitude pruning matched INT6,16,4,0.9595755187335444,0.0079477163461538,0.0025095328267735,2.6092123985290527,True,True,False,0.03998544954404781,0.04042448126645559,True,True,False,False,False,False,False,False
26327,RTN INT6,6,4,0.7533942199158457,0.1036658653846153,0.0152954238398263,0.9882328510284424,True,False,False,Magnitude pruning matched INT6,16,4,0.7827228773538647,0.1036658653846153,0.0152954238398263,0.9882328510284424,True,False,False,0.24660578008415435,0.2172771226461353,False,False,True,True,False,False,True,True
26347,RTN INT6,6,4,0.9544306150209444,0.003340344551282,0.0009972588774055,3.498177528381348,True,True,False,Magnitude pruning matched INT6,16,4,0.9561828960785702,0.003340344551282,0.0009972588774055,3.498177528381348,True,True,False,0.045569384979055605,0.04381710392142979,True,True,False,False,False,False,False,False
26349,RTN INT6,6,4,0.9711217798456306,0.0020232371794871,0.0006426337228801,7.479254722595215,True,True,False,Magnitude pruning matched INT6,16,4,0.9612505763076776,0.0020232371794871,0.0006426337228801,7.479254722595215,True,True,False,0.02887822015436936,0.03874942369232237,True,True,False,False,False,False,False,False
26354,RTN INT6,6,4,0.9073653694782594,0.1444711538461538,0.0382592275299919,2.112616062164306,True,True,False,Magnitude pruning matched INT6,16,4,0.9201956724757452,0.1444711538461538,0.0382592275299919,2.112616062164306,True,True,False,0.09263463052174059,0.07980432752425481,True,True,False,False,False,False,False,False
26355,RTN INT6,6,4,0.9894819962183448,0.0010016025641025,0.000690716469529,4.514996528625488,True,True,False,Magnitude pruning matched INT6,16,4,0.9877444705983184,0.0010016025641025,0.000690716469529,4.514996528625488,True,True,False,0.010518003781655239,0.01225552940168162,True,True,False,False,False,False,False,False
26360,RTN INT6,6,4,0.9466916863789272,0.019150641025641,0.0039432318876676,2.6195106506347656,True,True,False,Magnitude pruning matched INT6,16,4,0.9417315209742813,0.019150641025641,0.0039432318876676,2.6195106506347656,True,True,False,0.0533083136210728,0.058268479025718745,True,True,False,False,False,False,False,False
26385,RTN INT6,6,4,0.9054759507458686,0.0157151442307692,0.0038065563785867,1.8075103759765625,True,True,False,Magnitude pruning matched INT6,16,4,0.9168886900764815,0.0157151442307692,0.0038065563785867,1.8075103759765625,True,True,False,0.09452404925413138,0.08311130992351845,True,True,False,False,False,False,False,False
26386,RTN INT6,6,4,0.796241025122887,0.0024188701923076,0.0004345553652502,0.9385345578193665,True,False,False,Magnitude pruning matched INT6,16,4,0.8064092289682552,0.0024188701923076,0.0004345553652502,0.9385345578193665,True,False,False,0.20375897487711303,0.19359077103174482,False,False,True,True,False,False,True,True
